Category,CV
sql,"Developed highly loaded 24/7 online OLTP environment: payments, transactions, messages exgening etc.
Design, introducing and developing Microservice architecture in existing project (from DB perspective).
Have experience in CRM for call-centers and finance/banking.
- Mentoring and leading of SQL devs team: code review, tasks managing, solution advising etc;
- Writing queries, functions and stored procedures using TSQL for MS SQL Server 2012+;
- Automation of Database CI/CD, backward compatibility;
- Develop reports using SSRS;
- Troubleshooting SQL Server Performance issues and optimizing queries;
- Understanding of C#: SOA architecture. Have small experience in Python;
- Have experience in Microservice architecture: solutions based on Kafka, Redis;
- Git, TFS, Azure, SCRUM;
"
sql,"LNU Applied mathematics and Informatics bachelor degree.
Currently obtaining master degree at NULP (computer science).
MS SQL, T-SQL.
Understanding of SDLC.
Database designing and creating. 
SQL queries optimization.
Effectively query database to extract required information.
Basic knowledge of SSIS, SSRS, git.
Challenging tasks
Profesional development
Team of professionals
Dynamic environment with low level of bureaucracy"
sql,"OLAP P&L by products, customers, and stat of expenses. API integaration. Backend for billing system.
Project management, ETL, DWH, SOAP, API etc, PL/SQL
"
sql,"Development and implementation of decision support systems for the automation of payroll lending clients (design table schema, writing stored procedures SAP Sybase IQ).
Raiffeisen Bank Aval September 2018 - Now
SQL developer

Creation, optimization, support of business systems for automating lending to payroll clients (development of a table layout, writing stored procedures on SAP Sybase IQ).
Reporting automation (development of table schema, writing stored procedures on SAP Sybase IQ, MS SQL, using Microsoft Power Apps, writing Excel macros).
Creating a data showcase (table layout, presentation) for reporting and analytics (MS SQL).
Parsing, processing and filling data from external resources into the database (Perl, MS SQL, SAP Sybase IQ).
Data samples requested by analysts (MS SQL, SAP Sybase IQ).
Optimization of existing processes.
Query performance optimization.

Anryze (Zpoken) October 2017 - August 2018
Python developer

API development.
Flask application development.
Telegram development of bots.
PostgresQL installation, table schema development, query optimization.
Optimization of text search queries (SphinxQL).

Skills & Technology

T-SQL, MS SQL, SAP Sybase IQ, Python.
Interesting tasks and projects, the opportunity for professional growth are important to me."
sql,"MySQL system administrator. Full support for MySQL DBMS. I will be very glad to new challenges.
My expirience about database administrator 5+ years.
Building and compiling a MySQL DBMS instance, Percona MySQL. 
Complete DBMS configuration, allerts, monitoring, and fixing all errors that occur.
Setting up the correct settings, the necessary Linux OS packages (Centos or Oracle Linux, AWS) before deploying the MySQL DBMS.
I've skills of writing sql's scripts on SQL Server, bash and a little bit Python.
Have a little bit expirience with PostgreSQL, Oracle, Sybase Iq, Sybase ASE. 
I working in Privatbank company about 7+ years.
Middle MySQL Support Specialist. I would like to develop further in this direction.
"
sql,"I'm experienced data analyst/ETL/BI developer with over 4 years hands on data transformation using ETL tools.
Extensive knowledge in different areas of data analysis/processing for corporate usage.
Varied solutions based on BI platforms were developed and are successfully used by international customers.
MySQL, Tableau, Talend, MS SQL Server, SSIS
Professional growth. Good management. Friendly working space."
sql,"Developed web-solution for banking with deep analytics of client's financial state starting from modeling of storage till the application itself on Oracle WebLogic platform. Hands on experience with SQL development:proc, func, triggers, ets. Good  Developed reports and links to collaborate with Bank operation day system. Collaboration between Oracle 11g and MS SQL Server. ETL with MS tools strong knowledge; Pentaho,Informatica tools - observed as a point of interest and to compare tools. Developed a bank's document flow based on SP2013 platform based on ASP .net solutions, WF2010.
C#, T-SQL, PL/SQL, ASP .NET, PowerShell scripts
Microsoft SQL Server  2012, Oracle 11g
Business Data Connectivity Service, SQLS, SSIS, SSAS (basics), SSRS

Experienced with bank domain (4 years), develop complex store procedures, efficient triggers, required functions, reports for performance analytics purposes. ETL and reporting, developing and building data storages. 
Experience with SharePoint 2013: complex solutions (onPremise, applications), timer jobs, BCS, working with Windows Services and WorkFlow 2010
Interesting projects with DWH, analysis, data migration, modeling and ETL. I'm living in EU and preferably want to stay in this area. But for a good project can move to any point."
sql,"
September 2017 — today: SQL/ETL developer. 
Developing and maintaining a DWH based on SQL Server 2016. Loading data into DWH from various sources, f.e. FoxPro database, Excel workbook, plain text files, linked servers based on Oracle, MSSQL, etc. using such objects as stored procedures, assemblies, SSIS packages, DML triggers, jobs, etc.
Loading data from DWH into Dynamics CRM.

Using: SQL Server, SSIS, t-SQL, CLR, C#, Git, TFS, Dynamics CRM.

June 2015 — September 2017: ERP inplementation.
ERP processes maintaining, development and documentating.

Using: ERP ""Elma"", C#, Firebird
Looking for interesting SQL developer or DBA job."
sql,"I have been in the IT industry since 1996. The main part of my experience is working with SQL servers (MS SQL-server, Oracle, Postgree SQL, MySQL etc.). Therefore, I present myself as a SQL Developer. My tasks are database design, creation of business logic on the server, query optimization, data import/export. There is experience with large amounts of data > 5 T in size, more than a billion transactions in tables. I have implemented several projects based on SSIS for data exchange with other systems (RestAPI, file, OLE DB/.NET/ODBC). In addition, have experience with TableAU.
The last 5 years, I have been actively developing my knowledge towards the .NET stack. From the projects - a technical support site based on ASP.NET, a project to support the system of orders via the Internet: mobile application (Xamarin), Web RestAPI server (ASP.NET Core), Web application (.NET Framework MVVM, Entity Framework).
I have experience with Java (client side, data collection terminal), Bash and Pro*C in the project of support, optimization and development of an industrial distributed WMS system.
Back-end developer
May 2022 - today
WhaleApp Ltd.
Development of analytical reports based on statistical data on game users. Processing large amounts of data. Server : MS SQL Server (Azure)

Backend developer
Apr 2021 - May 2022 
Fozzy Group, FMCG    
Support and development of the warehouse managment system (WMS).
Work with the server part of the system (Oracle, MS SQL): query development, query optimization, search and correction of errors
Work with the client part of the system (Java, C #): develepment and optimization, search and correction of errors.

Jan 1996 - Apr 2021 
Impact Ltd.
Development of applied solutions for accounting and enterprise management on the basis of the Accent accounting system.
VBScript, T-SQL, JavaScript, .Net, VB, VBA
Programming is both a hobby and a job for me. I love my job. And when it is interesting, and when it is not an interesting routine that needs to be done. If the pay is decent, the work is doubly interesting."
sql,"
== Knowledge, skills

=== Software Development

* Oracle SQL, PLSQL
** level: server backend developer, about 17 years of experience
* Python
** level: ETL, application scripts, small projects, about of 2 years of experience
* Scala
** level: studied as part of the Data Engineer course, did homework, used to analyze text logs and parquet, orc files
* Delphi
** level: backend developer (ETL: loading / unloading data between systems), former frontend developer, about 10 years experience

=== DB, architecture

* Administration of Oracle DBMS
** experience about 17 years
* Building a relational database architecture (Oracle)
** experience about 15 years

=== DWH, Big Data

* Basic knowledge after Data Engineer courses

=== Operating systems

* Linux
** level: administration, intermediate
* Windows
** level: administration

=== Ownership of tools

* Git
* Jira
* IDE PL/SQL developer, Oracle SQL Developer, Delphi, Intellij IDE, NetBeans, PyCharm, Vs Code
* I use Oracle VirtualBox in my work
* PlantUML
* Markdown, AsciiDoc

=== Cloud platforms and technologies

* Use of Oracle Cloud for my pet projects
* Studying Google BigQuery platform wit
"
sql,"
I have more than 5 years of database application developing experience, and  4 of them I gained working with automated banking systems. Last almost 3 years I work as senior database developer at Core Banking team in KapitalBank OJSC, witch includes development of modules(mainly loan) and participation in the development of core functionality within the self-written automated banking system all written in Oracle using PL/SQL.
Previously for a year worked as DWH/BI developer at ExpressBank OJSC, creating and automating reports(based on Tibco Spotfire BI tool), also had experience of data mining and analysis.
"
sql,"I Have Graduated in Computer Science and 5+ years of job experience. Seeking a position that allows me to utilize sql skills.  

-Oracle Database SQL Certified Associate-score 90% -dec.2017

-English for Science, Technology, Engineering, and Mathematics Certificate
baku american center & the university of pennsyvania
nov 2017

-3 rd place winner Barama FinTech Hackathon
apr 2017 Azercell,Pasha Bank and Barama innovation center

-AZERBAIJAN WOMEN in IT AWARD 2017 
DEPLOYMENT OF THE YEAR
FEMMES DIGITALES
I have 5 year experience in IT . Now I work International Bank of Azerbaijan as SQL Developer . 

My work consists of the following:

Working with Oracle BI Publisher (creating new reports and modifying exists reports)
Optimization on complex SQL queries
Optimization on complex PL SQL Blocks
Importing and exporting data using Python programming language
Working on API
Working with Oracle Database 
Writing complex queries using Oracle SQL
Writing and Supporting PL SQL Blocks
Working with Analytical Function

I have experience about C# programming Language,MS SQL Server .I want to improve my skills in Data Engineering.
I’m looking for the opportunity to expand my learning, put to use my skills and experience, work in a team that is inclusive and an environment that helps propel my growth beyond the job descriptions."
sql,"
I have been working as a full stack SQL and PL/SQL Software Developer in the Bank sector for 3 years. 
Creating and working with views and packages in the database, adding calculations and other functionality to packages.
Extracting these data from the database via PL/SQL Developer, creating the Bank's contracts with the iReport program
and automatically integrating them into the system and taking part in the creation of many other functionalities.
"
sql,"
Developer
State Examination Center
09/2017 - 12/2021, Baku, Azerbaijan
I am responsible for improving the Oracle database system, namely eliminating problems in the Test Development department and working with the database in a bunker without the Internet. Also, I oversee new features in the program written in C#. Besides, I am the author of two projects from scratch; one is related to the operation of the observants' database, while the other provides security for buildings representatives where exams are and the random
distribution of building sealers. In both projects, an MS SQL database was used. I am also in
charge of preparing statistics materials related to the database.

SQL Developer
Expressbank
12/2021 - 12/2022, Baku Writing SQL queries for required new tasks. Work with large queries, optimization in ready queries. Illustration of the reports which are used permanently to user. For this operation we use Java. On the other hand, I create procedure, function, job according to the tasks.
To use newer technologies and increase my experience with larger databases. Also, cooperation with companies at the international level will be good for my career.
Communication with people from different countries is very interesting for me. I want to complete many projects together with foreign companies. Maybe this will help me to work abroad in the future."
sql,"2011- Prize for an ""Excellent Study"" by the Minister of RA Armenia
2016- Merit Award for ""Outstanding Performance"" MTS Armenia CJSC
Application Support Specialist
	Ensuring Billing and Charging systems support
	Troubleshoot the problems related to VAS services, Street reseller and Inventory systems
	Monitor and measure the availability, quality and performance of the applications to ensure quality service.
	Assists end users in resolving basic technical problems, resolves and/or refers more complex technical problems through a defined escalation process.
	Identify and resolve problems in a timely manner, gather and analyze information skillfully, evaluate all possibilities and be quick and decisive on solutions to issues.


Database developer
	Creating data objects such as tables, views, indexes, stored functions/procedures and etc.
	Developing complex scripts and improve existing to extract data.
	Getting information from two different structured data sets.
	Providing periodic reports to according company departments for business analytics and sales support.
	Creating documents and jobs with help of Pentaho also publishing reports and set up user access and security measures.
	Other duties as assigned.
"
sql,"
More then 25 years of experience in software development (application and system level). Development of applied and analytical banking software. Experience in development of corporate data warehouse. Managing a team of up to 6 IT developers of the bank's division.
"
sql,"
I worked as SQL Developer, OBIEE reporter   in the Flexcube banking system,Compas Plus card system, Mortgage fund, tax system, student exam database in the bank, in the IT company and on the course.
"
sql,"
PostgreSQL 9.3-9.6, Oracle 11g programming
MS SQL Server 2000-2014 programming and administration
PL/pgSQL, PL/SQL, T-SQL, Shell, C#, ADO.NET programming
"
sql,"
ERP Servers/databases and related systems.
 • Provide day-to-day support for production SQL databases. 
 • Design and deploy very large databases.
 • Develop and implement properly the backup and disaster recovery procedures.
 • Improve logging to make error analysis easier. 
 • Upgrading and monitoring SQL Server environments. 
 • Monitor server performance, tune the database server and applications, 
 • Perform backup and recovery. 
 • Confıgure Database mail
 • Confıgure Replication
 • Confıgure Always on
 • Log shipping
 • Validate the accuracy of data being reported
 • Database sizing and space management, SQL and command Shell programming
 • Configure Data Collection
 • Analytics Platform System
 • Virtualization: Planning for Consolidation and Virtualization, configuring SQL Server for Virtualization. 
 • Provide consulting solutions to various clients in database design, database server. configuration, data warehouse implementation, server performance tuning, and application tuning. 
 • Administer all LOGO TIGER servers. 
 • Install, configure LOGO TIGER 
 • Monitor performance of ERP systems, tune application servers.
"
sql,"You should be proud of all your achievements As Access Programmer! We just don't have time to hear them all as interviewers most likely. Focus on 1 really good achievement that showcases characteristics like the following: Integrity, competitiveness, resourcefulness, intelligence, persistence, and so forth.
16/02/2020             ""AZTELEKOM"" MMC
20/05/2020                 
•	Database Administrator
1.	I worked with Oracle and MySql databases.
2.	Install Mysql on a Linux operating system.
3.	MySql to apply  master to slave replication.
4.	I solved a task related to Mysql and Oracle databases.
5.	Install Oracle 12c R2 on a Linux operating system  and so on.
-------------------------------------------------------------------------------------------
17/07/2020         ""Azerbaijan Railways"" CJSC
                                  
•	Sql Server Database Administrator
1.	working with database software to find ways to store,
        organise and  manage data     
2.	Troubleshooting
3.	Managing database access
4.	Managing database security and backup procedures
5.	Archiving data
One expectation my previous company  had for me as a database administrator  was that I would display my leadership abilities through special projects and tasks. I met this expectation."
sql,"
2 years experience in Database Administration,Database Design,Modeling, Development of MS SQL Server 2012\2016\2019.
Experience in High Availability and Disaster Recovery Solutions(especially Failover Cluster, also Always ON).
Experience in Creationg tables, views,triggers, cursors, stored procedures and other T-SQL statements
Experience in Server Activity, query performance and disk usage activity statistics
Experience in data migrating using tools like bcp, import/export wizard
Experience in automationg process by creationg jobs and error reporting using Alerts,SQL Mail  Agent
Creating logins and configuring permisssions
Development of automated notification when SQL server backups and scheduled maintained jobs
Experience with indexes(clustered\non-clustered)
Experience with security solutions such as login audting, data masking
"
sql,"I improved the performance of several systems.
I designed several systems from scratch.
I proposed ways of improvements for existing systems.
I worked with development teams and product teams to evolve the systems to support higher load and more users
Strong Experience in Database Design, Performance Tuning of systems monolith, SOA and microservices

Hands-on experience with .NET, .NET Core, C# systems with ASP.NET, Web API, MVC5, Angular, React
Hands-on experience with SQL Server 2019, Azure SQL Database

I can improve and fix the performance and availability of your system
I can provide a report with architectural problems, bottlenecks, ways for improvements of your system of the Services and Database parts.
I can start your projects with Architectural Design and describe the stages for projects from scratch.
I can work closely with your development team on improving the system performance, on making the system scalable, on migrating it to micro-services architecture and on applying distributed design patterns to solve urgent problems of your system.
I can work with your product team on new feature design and on technical backlog.
I can improve performance of Entity Framework program code, stored procedures, SQL queries.

If your team do not have a dedicated software or database architect, I can add value to your team on part-time bases.

I speak English, Ukrainian, Russian languages
Database Developer, .NET Developer, Architect for your project.

I am looking for a remote/freelance, part-time job with the rate of 45 USD per hour.
Available up to 15 hours per week for the beginning, and we can discuss the work load for future. The monthly salary is calculated as 45 USD per hour * 65 hours per month = ~3000 USD.
I have a registered Ukrainian Private Entrepreneur entity (3rd group) and can accept payments in any currency (UAH, USD, EUR and other). Also I can accept money transfers to my Ukrainian bank accounts or Payoneer account.
I live in Kyiv, the capital of Ukraine.

I am not considering any full-time job.
I am not considering any office job."
sql,"each man - it's accidentally survived boy. So my best achievement is that I'm alive
DBA experience in big Ukrainian companies/holdings (food ind., retail, bank etc.) last 5 years:
MS SQL Server, SSRS, SSIS 2012 - 2017
Little bit python coding, a little bit .net
Knowledge of associated software/technologies: AD, DNS, DHCP, PowerShell (basic level 4 all).

Software/sites developer experience (between 2006 and 2011): 
.NET (C#, VB.NET), T-SQL (SQL Server < 2016), ETL
JS, PHP, MySql (and basic knowledge of Linux (worked with Debian, CentOS, Ubuntu in most cases)

Software developer experience: (right after dino)
vb, vba, vb.net, vbs, Crystal Reports, DTS (ETL)

Additional courses:
2013 – VMware 5.1 vSphere: Install, Configure, Manage
2015 – Implementing Data Models and Reports with Microsoft SQL Server 2014
2016 – Administering Microsoft® SQL Server® 2014 Databases

Hobby: 
radioelectronics, IoT (raspberry, arduino and stuff. just for fun), astrophysics, anthropology, evolution at all (whant to know what are we made from, and how everything works)
looking for DBA / Developer MYSQL Server (remote work, long term / one time projects)
work in office not interesting (already have one)

1С не интересует"
sql,"Microsoft Certified Solution Expert: Data Platform.
Microsoft SQL Server 2000-2019
Administration and delivery
24/7 support.
Cluster environment, HA/DR
Replication
SSRS, SSIS administering.
Always-On availability groups
Performance optimization.
Troubleshooting.
Installation, upgrade planning.
Business Intelligense Administration.
DWH, ETL.
SQL Azure, AWS
Statistics essentials
Remote  DBA, on-call, can support your environment and bring it to a new level of performance. Has 10+ years of experience in B&F, Telecom."
sql,"Have a solid practical experience in DWH building, SQL Server administration, BI development.
Installed, Configured, and Maintained SQL Server in development, test, and production environment (100+ SQL servers in production only)
Configured and Maintained Fail-Over Clustering
Experience in AlwaysOn environment
Maintained server and database security 
Developed and tested storage strategies and disaster-recovery plan for large manufacturing company’s operational database, delivering solution that guaranteed recovery performance and high availability.
Involved in SQL Query tuning and provided tuning recommendations to ERP jobs, time/CPU consuming queries
"
sql,"Administration 630 SQL servers
SQL server administration
Writing complex queries
New infrastructure installation
Work in Ukraine"
sql,"At the last workplace had significantly improved performance of corporate DWH at the same time reduced its size on 30% using such technologies as partitioning and data compression, and applying index and query optimization. Established backups of all corporate SQL Servers and developed is disaster recovery plans.
SQL Server DBA, SSIS, SSRS, SSAS, T-SQL, Oracle PL/SQL, PowerShell, WebLogic, Oracle BI
Professional and career growth, interesting tasks, new challenges, informal work atmosphere, friendly team."
sql,"
Practical experience and comprehensive level of skills with SQL; Databases (Oracle and MS SQL);
Knowledge of T-SQL;
Experience in T-SQL, procedures, functions, views and queries;
Experience with SSMS, Oracle SQL Developer;
Experience with large volumes of data; 
Data migrations, seed data imports/updates;
Knowledge of the basics of PL / SQL;
Code testing skills.
I would really like to develop, consolidating my knowledge and thereby contribute to the development of your company. I am ready to maximize my potential and benefit the organization."
sql,"
T-SQL scripts, stored procedures, static and dynamic SQL.
Index activity and design database, checking execution plan and tuning, profiler trace use, SSRS.
"
sql,"
I have used my expertise in maintaining and developing databases and I have worked with the backend development team to build Saas and enable a smooth running of the organisation.
"
sql,"
Team Lead TechSupport
MyCredit (Kharkiv) Set 2021 - present

TechSupport
MyCredit (Kharkiv) Dec 2019- Oct 2021

In-depth understanding of DB (SQL, MongoDB).
Work with MSSQL, Navicat, NoSQLBooster
Experience to work with software to track project, 
tasks, and documentation Jira, Confluence.
Team management experience, integration and 
support of the process of constant growth and 
development of the team
hard Skills
Experience of browser DevTools
Experience of client-server applications (web/
mobile). Work with Postman, Swagger
Experience with business intelligence platform 
from different sources - Microsoft Power BI
Understanding and experience in development 
in the C#/.NET programming language
Understanding the foundations of methodologies 
and experience work with Scrum and Kanban
Understanding the fundamentals of testing
(Web/mobile) functional testing, non-functional etc.
"
sql,"
Current Duties:
•	Development and support of bank software
•	Creating and analysis of technical tasks/requirements in collaborating with customers
•	Mentoring and educating the newcomers and junior developers
•	Estimation of development tasks
•	Reporting to the stakeholders

Technical tasks:
•	Design and development of application’s DB architecture (Oracle DB)
•	Creation of functions, procedures, packages, triggers and etc. – PL/SQL
•	SQL queries optimization – Explain plan
•	Data modelling
•	Software Debugging
•	Oracle jobs development
•	Working with internal Oracle packages (DBMS_LOB, UTL_FILE, DBMS_HTTP, DBMS_PROFILER and etc.) 
•	SOAP services development – C#/Java
"
sql,"Honors & Awards :

Price guidance & managing costs 
Automation on SQL Server Environments 
Deduplication Project 
Optimization of Reporting System Formation
Database Engineer (3xMicrosoft Certified Professional) with experience designing, coding, testing and supporting
next-generation database solutions in SQL Server environments. Proficient in an assortment of technologies,
including , MS SQL Server 2014/2016/2017/2019 , Azure SQL Databases, CosmosDb, Oracle, PostgreSQL ,
SSRS, SSIS, SSAS, Power BI, Visual Studio, TFS, VSTS, Azure Devops, RedGate, Large Size Data Migration,
Windows and Linux OS, Windows PowerShell, Monitoring and Performance Tuning .

My role in team : 
-Administering Microsoft SQL Server 2016/2017/2019 and related tools
-Installation, Administration and Maintenance of SQL Server Instances
-Specify users and user access levels for each segment of database.
-Design database Backup and Restoration Strategy Backup and recovery
procedures for all MS SQL Server database systems according to industry best
practices.
-Setup and managing incidents and applying changes for support Test, Dev,
Staging and Production Environments
-Setup High-Availability as part Disaster Recovery Strategy for the Databases.
(Always On - AG \ DAG, Failover Clustering, Log Shipping, Database Mirroring)
-Implementing Azure Cloud, Azure Services and Azure SQL Database.
-Evaluate and implement products to enhance existing database solutions
(reduce costs, improve efficiency)
-Design, develop, maintain and execute SSIS packages for database automation
and data migration.
-Interfaces with user departments remotely and on-site to assist in the
implementation of work requests and provide operational support business
processes.
-Solving problems with Windows PowerShell, SQL profiler, Extended Events and
Change Data Capture.
-Performance tuning of server level, Database level, T-SQL query level execution
and performance monitoring.
-Troubleshoot various problems that arise in a day-to-day work and fix the issues.
(Monitoring SQL Server Error Logs and checking your email alert)
-Approve, schedule, plan, and supervise the installation and testing of new
products and improvements to computer systems such as the installation of new
databases
-Experience with Oracle SQL, PostgreSQL, MySQL database platforms
-Experience with beginner level Windows system administration
"
sql,"
MS Windows Desktop OS family (7/8.1/10): installation, configuring, troubleshooting;
MS Windows Server OS family (2008/2012): installation, configuring (basics in AD, DHCP, GPO, File Server, Print Server and Hyper-V services), troubleshooting;
Active Directory: creating/managing users, groups;
Office 365;
Microsoft System Center Configuration Manager: creating packages/applications, deployment, basics of task sequencing and imaging of Windows OS (7/8.1/10);
Network administration: general knowledge of OSI and TCP/IP models, LAN topology, basic Cisco switch configuring (VLANs), physical cabling, troubleshooting;
Basic Linux administration skills;
Experience in basic Linux command line interface and utilities;
AWS Essentials;
Experience with Atlassian stack (Jira, Confluence);
Git basics;
Basic knowledge and work experience with MS SQL, Oracle 11g, Postgres.
Basics in SQL: reading and writing simple scripts (subqueries, JOINs etc.);
PowerShell/Bash basics;
Basic knowledge of Java.
Willing to switch to DBA/SQL or Jun DevOps."
sql,"Technical skills.6+ years
SQL Server 2005/2012, Database and DWH architecture design, development ETL (procedures, functions, SSIS),development reports (SSRS, Business Object), 
Actively explore Big data technologies. Data Analyses.
Management skills.2+ years.
Projects coordination, resources management, analysis and estimations of projects. Deal with customer. Staff recruitment. DB Development(MS SQL)
7 + years professional experience in the Information Technologies (IT) industry;
 Rich experience in database development
 Experience with IT systems in the financial, telecommunication, contact-center areas;
 Long-term experience of server-side code development (stored procedures, functions, triggers) in Transact-SQL;
 Expertise highlights:
o Database & Data Warehouse modeling,
o Indexes maintenance;
o Query optimization for database heavy-load elimination.
Wish join enterprise or big projects. Development of new or work on improvement of existing sophisticated MS SQL databases.
I can commit myself as Team\Tech Lead"
sql,"7 years experience in one company with career path from Junior Developer to Team Lead (last 3 years). On-site customer support and involving in a meetings directly with the customers. Performing internal training courses. Conducting presentations for the clients. Active participating in all stages of project development: starts with gathering requirements to GoLive stage. Strong documentation and analyzing skills. Experience with different customers across Europe, Middle East, North America and Asia Pacific.
Oracle, SQL, PLSQL, ETL, Data Migration, Data Analysis, Documentation skills
Friendly atmosphere, competitive salary, opportunities for career development, parking slot."
sql,"
T-SQL developing(stored procedures, functions, triggers), code refactoring, diagnosting of performance issues(using SQL Server Profiler, eXtended events, Windows Performance counters and query execution plan), solving of different locking issues.
Database design, table partitioning, building of indexes and custom statistics, building asynchronous processes with Service Broker.
Working with external sources (MS Access, Excel, MySQL databases, GoogleSpreadsheets), REST and SOAP APIs(via COM Objects or CLR functions), also a big experience with XML and JSON data processing in SQL Server.
Database maintenance, MS SQL server tuning(both Windows and Linux versions), MySQL server tuning.
Also, last 7 years I worked with higload projects with big amount of servers and data on it and leaded the team of 4-6 developers.
I'm looking for dynamic projects, open mind team with well-structered processes."
sql,"Creation and filling of databases for course and diploma information systems. Administering these databases.
I've been studying at the Lviv Polytechnic National University, specialty - computer science.
Work with MYSQL, Oracle, PostgreSQL. 
Do basic operation in DBMS. 
Have knowledge about work with SQL server and requests.
I hope to meet with fellow employees and opportunities for professional growth."
sql,"
- Database design and development since 1998;

- MS SQL-based development for 10 years;

- DBA MS SQL administration for 2 years;

- Development in Delphi environment for 10 years;

- Development in С#  environment for 5  years;

- Node.js, JavaScript, MongoDB, MySql ~ 2 years
"
sql,"Certifications 
Oracle Database SQL Certified Expert
Oracle PL/SQL Developer Certified Associate

last skills
Development of the banking analysis system in Oracle and Delphi
Development of reporting for banks in Oracle 
Development reporting to the National Bank in Oracle 
Creating database objects, writing PL/SQL programming code;
Development of some applications in Delphi
Stimulsoft Reports Development
DEV/UAT/PROD lifecycles proce

Summary
Database: Oracle, PL/SQL, MySQL, MS SQL
CASE: Oracle SQL Developer Data Modeler, Sybase Power Designer
Base Web development: PHP, JavaScript, HTML, CSS, XML
VCS: ClearCase,SVN
OS:Windows, Linux(Ubuntu)

Specialties:Database Developer, Delphi Developer, Software Engineer
Programming languages: PL/SQL, T - SQL, Delphi, MySQL

Certifications 
Oracle Database SQL Certified Expert
Oracle PL/SQL Developer Certified Associate

Last skills
Development of the banking analysis system in Oracle 
Development of reporting for banks in Oracle 
Development reporting to the National Bank in Oracle 
Creating database objects, writing PL/SQL programming code;
Development of some applications inDelphi
Stimulsoft Reports Development
Version Control System: SVN, ClearCase
DEV/UAT/PROD lifecycles processes
English – PreIntermediate+.
Implementing a complex solution giving the opportunity to apply the existing experience and gain the new one."
sql,"Have good knowledge of SQL and PL/SQL optimization.
Understand what is CBO and how it works. When and how it used objects statistics. How data distribution and the ""clustering factor"" affect performance and execution plan.
Study Scala programming language.
Big projects for the Russian government (Ministry of Health, Finance). Enterprise. Database development from scratch. 
Reporting from DB. 
I have improved the big analytical system by moving the cube(table) (3Tb) into small tables (200-500 tables). 
Benefit: full calculation reduced from 30 hours to 5 hours. Used disk space reduced from 3Tb to 1Tb.

Using and know how to use it: tables( heap organized and IOT), partitioning (tables and indexes), triggers, views and materialized views, PL/SQL in all aspects, impdp/expdp. Have DBA knowlege.
Have OCA certificates in PLSQL and DBA.
Don't like Enterprise systems, when external customers change tacks often - sometimes multiple times in a day."
sql,"
Mostly worked with banking systems and media system development.
"
sql,"
Writing sql and pl/sql database code for web project with high availability, developing parts of database architecture,  exception and error loging system, application layer and project logic using pl/sql  and oracle object types,  optimization  for OLTP database,  perfomance tuning,  BLOB,  online image proceccing,  Oracle streams replication support.
I have 1+ year experience like a trainee/junior golang developer. Worked at big healthcare project based in Germany.
Professional growth.
Friendly team.
Free schedule.
Getting new skills
Self-improvement
Material and moral satisfaction."
sql,"It was  project where i was in role of an assistant analyst, developer and tester. 
We introduced our system and automated all business-processes in new system.
Working with data acquisition and processing system. The system is aimed to enter data from end users and automated data sources and generate powerful reports based on this data. 
My responsibilities:
•	Creation of input forms
•	Writing reports in USOI according to the customer's request
•	Testing update version and new version our System
•	Make documentation for users
•	Training and advising users to work with the system. 
(tech.: PL/SQL ORACLE, MS Office (Excel))
I am interested in finding a position where I can use my professional skills and abilities for a building of a good career. I want to improve my skills in PL SQL Development and to be succcessfull in this area.
I would like to be database's architect."
sql,"More than 15 years of SQL development experience.
More than 9 years of experience with IBM AS/400 .

Responsible, sociable, fast learner, open to new ideas and concepts, able to work independently or as part of a team
- more than 8 years of RPG (IV, Free) and CL programming experience (IBM iSeries);
- more than 13 years of SQL (Sybase Transact-SQL, DB2) experience
Офис возле метро. Адекватный менеджмент. Неформальная обстановка. Белая зарплата. Профессиональный рост."
sql,"
-Advanced level proficiency in SQL, Teradata.
-Intermediate knowledge of Teradata
-Experienced with multiple development platforms and software languages.
 Powershellscript,VBSscript,VBA,Teradata,PL(oracle)/SQL,Phyton


Senior application specialist Metro Cash and Carry head office    (04.2015– present)
 Wrote and modify code by using SQL query(Ececuting Macro,trigger...) 
 Powershellscript,VBSscript,Phyton
 Designed, developed and implemented new application and tools (more 200 users)
 Supporting  dwh and Oracle Database
 Reloaded data from Oracle Database to Teradata (Fastload, BTEQ)
 VBA developer
 Automatical checking on errors 
 Develop database application forms using MS Excel in coordination with SQL 
 and  Visual Basic scripts
 Work with business analyst groups to ascertain their database reporting needs
 Database reporting needs and turn them into powerful SQL queries (more 
 5000  rows in scripts)
 Imported, exported and manipulated large data sets in multi-million-row databases .
 Wrote and automated tools and scripts to increase departmental efficiency and 
 automate repeatable tasks
Wrote  financial reports(sales,profit…), customer reports(sales,visits …) and supported them
"
