Category,CV
devops,"
Worked in various projects, mainly with the internal environment. Where my main tasks were: working with DevOps, QA, Dev teams and helping them solve problems (Creating new instances, creating and modifying pipelines and similar tasks. Updating the current version on Stage, Dev and QA servers. Updating and improving documentation.

I want to continue working with AWS to pump up knowledge in containerization( Docker, K8s), IaC, CI/CD
"
devops,"
Network planning, configuring, scaling, troubleshooting, TCP/IP, DNS, DHCP, RDP, Linux (bash, vlan, iptables, squid, samba, vpn, pppoe, routing, backup), monitoring and logging (zabbix, grafana), web-server (apache, nginx, mysql, mariadb, postgres, php), Windows Family (95-11), MacOS, virtualization (VMWare, VirtualBox, vagrant, docker), AWS (ec2, s3, rds, waf, vps, security group), terraform, L2/L3 equipment configuration: Mikrotik, CISCO, 3Com, D-Link, Huawei, other CLI devices (vlan-tagged, vlan-access, trunk, QoS), Git (gitlab, bitbucket, github), automation (ansible, scripting), repair and maintenance of PC and peripheral, configuring Raid, LVM, MBR, GRUB.
"
devops,"Completed courses:
1) AWS Certificate ""Cloud Practitioner""
2) DevOps course. Where i went through all points of writing web aplocations. In my own project i have made CI/CD pipline for my self-written aplication. There i used AWS, GitHub Actions, Ansible, Grafana, Apache JMeter, MySQL, Apache, Nginx.
 3) ""Networking101"" (author - Anatoly Sukhomlin)  - Network equipment setup (routers, switches, VLAN’s, DHCP, NAT, VPN, OSPF);
 4) CISCO CCNA Introduction to Networks;
 5) CISCO Cybersecurity Essentials - UK 0618;
 6) CISCO IT Essentials: PC Hardware and Software.
1.5 year worked as DevOps enginner
Responsibilities:
- deployment support (troubleshooting in jenkins/aws)
- pipeline automation (Jenkins jobs with diff inttegrations)
- Jira/Bitbucket/Jenkins/Cofluence administration
- doing releases
- handling alerts

1 year worked as a shift engineer of Network Operation Center of Network provider.
Responsibilities:
-	Monitoring of trank network;
-	Support for services for corporate clients;
-	Trouble shooting in network.
"
devops,"Most experience is from working with Jenkins/AWS, but I have a lot of different skills in my portfolio from my prior projects, such as CI/CD setup, Ansible/Terraform deployments, Docker, bash programming, etc. 
From my point of view, my best skill is to find quick solutions for the problem. If something is really broken — give me some time and I will provide the solution. Maybe not always optimal, but at least it is working good enough to have some time to think about the optimal one.
Strong middle DevOps at GisArt — Creating dev/test/prod CI/CD pipeline for several web applications from scratch, managing AWS infra, optimizing costs
Strong middle DevOps at Softserve — Supporting existing infra, Travis and Splunk setup. 
Middle AWS DevOps at Intellias — Supporting existing AWS and Jenkins infra
Preferably part-time projects, or ones without deadlines, that should have been closed yesterday."
devops,"
Support and configuring Linux, FreeBSd servers (apache, nginx, php, mysql, ssl certificates, vpn, sphinx, memcache, redis)
Monitoring, analyzing of network hardware performance
Supporting HPE server (Proliant ml350 gen8-9)
Installation of network equipment
Supporting of network users
Support k8s stack, deploying microservices via ansible.
"
devops,"- Successful experience in building and maintaining IT infrastructure.
- Organization of trouble-free and efficient operation of the main services. 
- Creation of a unified plan for the development of information systems and development of IT strategy.
- Experience in organizing user and IT infrastructure support for a large number of remote offices.
Expert in administering both Windows and Linux server operating systems, complemented by robust knowledge of virtualization environments, particularly VMware and Microsoft Hyper-V.

Proficient in managing, configuring, and maintaining Microsoft Azure and Office 365, backed by substantial experience with Azure's platform architecture and security, Infrastructure as Code (IaC), and Azure DevOps for automating infrastructure and app deployments.

Skilled in deploying, managing, and automating tasks in public cloud services like AWS and GCP, with a focus on app deployment, Infrastructure as Code (IaC), and leveraging tools like Azure PowerShell and Azure CLI for task automation.

Proven expertise in DevOps practices, including the integration of Jenkins for continuous integration and delivery pipelines, managing SQL and NoSQL databases, and familiarity with DevSec and InfraSec tools.

Hands-on experience with containerization technologies, such as Docker and Kubernetes, and the ability to automate infrastructure setups using scripting languages like Bash and automation tools like Ansible and Terraform.

Proficient in utilizing a variety of Azure tools for effective system monitoring, visual data representation, proactive threat detection, and timely alerting mechanisms, along with familiarity with monitoring tools like Prometheus, DataDog, ELK stack, Grafana, Zabbix, and Grafana.
Interesting tasks, adequate management, friendly team."
devops,"Worked as a contractor at Google in New York.
Studied SQL, Unix, Cisco solutions, etc.
Good at scripting languages like BASH, Python, VBS.
Led a team of Level 2 product-oriented support department in a huge outsourcing company.
Have experience in electronic and High Frequency Trading support.
Can shift roles and learn new things on the fly.
There are no bad operating systems.
Linux, Windows, Python, bash, Visual Basic (VB), SQL, English, Management, Virtualization, networks, hardware
Interesting project
Adequate management
Not a HUGE company (preferred)
Business trips"
devops,"Linux, Docker, Terraform, Jenkins, bash, Git, Networking, DevOps, CI/CD, TCP/IP, MySQL, Nginx, Apache, Ubuntu, Technical Leadership, BareMetal, Vmware, CentOS
I'm a skilled and efficient Systems Engineer offering 10 years of experience in the IT industry
• Key area of experience covers DevOps, Telecom, Networking, Hosting, R&D, Infrastructure, Virtualization
• Hands-on experience using DevOps stack and tools, such as  Docker, Terraform, Jenkins
• Experience deploying Docker containers, installing and managing Kubernetes as service or bare-metal
• Background with database replication, backups, and monitoring
• experience with CI/CD (Gitlab), pipelines, promote and build/deploy jobs
• Linux system administrator background, including Bash scripting and troubleshooting
"
devops,"Highly organized and disciplined with a passion for Information Technology. A positive, highly energetic team player. Possess the knowledge of different database engines (MySQL, PostgreSQL, MSSQL and Oracle to some extent), web servers (Apache, Nginx, IIS, kestrel), mail servers (Exim, Postfix, Sendmail, MailEnable, SmarterMail), different hosting control panels (cPanel/WMH, Plesk and hsphere), proficient in bash scripting, familiar with python. Have a good grasp of cloud computing (Azure, AWS to a lesser extent, have some experience with Oracle Cloud and IBM Cloud) and have a good knowledge of virtualization systems. Possess a good grasp of red-hat, centos, debian, SuSe linux systems. Also have some knowledge of Windows Server 2003/2008/2012/2016 systems. Having a passion for providing excellent customer service.
December 2017 - present time Opinion Corp  system administrator/DevOps  
 
January 2012  -  December 2017  Ecommerce, LLC  system administrator of shared and cloud hosting 

December 2010 -  December 2011  PKF ""Roma, Ltd""  acting chief of the technical support team 

September 2006 – December 2010  PKF ""Roma, Ltd"" system engineer
"
devops,"Работа  в высоконагруженном проекте.
Experience in designing & building automated tools for configuration & change management
Containerization via Docker
Experience in designing & building monitoring & alerting solutions (Grafana/Kibana, Zabbix/Prometheues, etc.)
Experience with Elastic stack
Experience in Kubernetes (Cloud and BareMetal).
Advanced experience with Windows Server and Linux OS
3 years experience as DevOps engineers in a production environment
2 year experience using Kubernetes in a production environment: bare
metal and gke.
Experience with the Helm package manager.
Experience with Senrty (bug tracking system)
Experience with containers and virtualization for more than 3 years with
using Docker, proxmox, vmware, Hyper-v;
Experience with Nginx, Mysql, Postgres, Redis, CouchDB.
Experience working / administration with Ubuntu / Centos;
Network knowledge, experience in setting up CISCO network equipment,
OSPF dynamic routing.
Experience with monitoring systems Zabbix, Grafana, Sentry, ELK,
Prometheus
Experience with IT automation software
Ansible, fabric;
Enough English to understand the documentation;
Experience with CI-CD Gitlab, writing a pipeline
Experience with the cloud provider Google, AWS, as well as with
Overseas data center OVH.
Experience in administering Windows Server 2012-2016, MSSQL
There are small programming skills in C #, ASP.NET, Bash, Python
Интересные задачи. Возможность развития. Участи в интересных проектах. Мотивация."
devops,"Certificates:
Сisco: It Essentials (Basics of Information Technology).
Сisco: CCNA Security certification.
I have practical experience in deploying applications on cloud infrastructure

Configuring CI / CD:
- Pipelines
- Working with version control systems: git, github
- Deploy images to remote server
- Basic knowledge of programming languages: python, bash
- YAML scripting

Experienced in full project life cycle from design to implementation to integration.

Install new / rebuild existing servers and configure hardware, peripherals, services, settings, directories, storage, etc.

understanding of network protocols, settings and administrating Asterisk

Working with Web service AWS, EC2

Support LANs, WANs, network segments, Internet, and intranet systems

Administer servers (Windows, Linux), desktop computers
I interested to work with:

1) I would like to develop CI/CD pipelines and create automations.
2) I prefer to work with AWS, Jenkins
3) Professional growth
_____________________

I want to learn new tools DevOps in the near future:
TeamCity, Docker compose, Monitoring system Zabbix, Terraform, Kubernetes
_____________________
Try to avoid working with Azure"
devops,"AWS automate VPC creation (AWS CloudFormation).
Active directory automation - password expiration notification for all users (powershell).
Developed deployment process for company production service via AWS Tools for Windows PowerShell.
Automate a lot of routine work - user creation (jenkins + bash), user termination (jenkins + powershell) , run reports (VMware + powercli)
•	Large systems administration experience in Microsoft Windows Desktop / Server, Mac OS, Linux (Centos, Ubuntu, Debian).
•	Virtualization technologies VMware/XEN.
•	Administration Jenkins.
•	Administration AWS services.
•	Administration Microsoft Active Directory, DHCP, DNS, GPO, Radius, WSUS, SCCM, Remote Desktop, Remote GW, Remote APP, file-print server.
•	Revision control system – SVN, Git.
•	Administration of Atlassian products – Jira / Confluence Cloud.
•	Administration of video & conference – Zoom / Bluejeans.
•	Scripting: bash, powershell. 
•	Administration of SSO providers - Okta, OneLogin.
•	Basic networking: TCP/IP, DNS, DHCP, monitoring system (Zabbix, Nagios, Graylog, HP SIM, Orion (SolarWinds)).
•	Backup system (Veeam Backup & Replication, Symantec Backup Exec, Winbackup).
•	Configuring routers, switches (HP, Mikrotik, Cisco),
•	Experience with remote control system (DesktopCentral, LogMeIn, DmWare, LanDesk).
•	Experience with cloud PBX (RingCentral),
•	User software: large experience working with MS Office products (Word, Excel, PowerPoint).
•	Administration of various end user software including accounting software (1C, MEDOC, Liga).
•	Good knowledge of PC/Server hardware.
"
devops,"Diploma KVY-000788 - Computer Academy STEP «Creating WEB-projects, SEO» 
Ukrtelekom «Centre of Postgraduate Education» Building and deploying networks based on CISCO equipment (BCMSN CCNP, CCNP ROUTE, ICCNP switch, BSCI CCNP )
December 2017 IT Education academy Ukraine LLC
«Course 10969:Active Directory Services with Windows Server»
March 2018 IT Education academy Ukraine LLC
«20345-1:Administering Microsoft Exchange Server 2016»
March 2019 Bioinformatics institute «Programming on Python»
April 2019 «Intro to DevOps»
OS: Linux (Debian, Ubuntu, CentOS), Windows (WindowsXP, 7, 10, Server2008/2016);
Linux: DNS, DHCP, IpTables, Squid, HAProxy, Keepalived, Samba, FTP/SFTP/OwnCloud, OpenVPN, Postfix, LA(N)MP, Asterisk, Jira, Confluence;
Windows: AD, DNS, DHCP, DFS, Exchange, SharePoint, Project Server, 1C, m.e.doc, Liga, Dinai;
Virtualization: VMware, VM VirtualBox, Docker;
CVS: git
Working with Amazon AWS;
CI system: Jenkins;
CD: Ansible, Puppet, Vagrant;
Load balancer: HAProxy, Traefik;
Programming: bash, Python, HTML, CSS, PHP, JavaScript, JQuery;
Monitoring: Zabbix, Observium, Cacti;
VoIP: Asterisk;
Backup: Bacula, Veeam;
Telecommunication equipment: Cisco, MikroTik, Zyxel, AirGrid, D(TP)-Link, Nortel Networks, 3COM.
Professional growth. Friendly team. Interesting projects"
devops,"I am experienced at support of local and Azure Infra. Including design and operations of ERP systems, file servers, backup and recovery solutions based on Microsoft, Hyper-V, Active Directory, SQL, networks, web applications. 
Contributed to security compliance ISO 27001 of company. 
Prepared product documentation, user manuals, training materials, SLR/SLA. 
Worked as IT consultant to the business with offices in different geographies.
Windows Server, Powershell, Azure, Python, JavaScript, Linux, Microsoft Office, Azure, PostgreSQL, Flask, Networking, HTML, Docker, ITIL, GIT, 1C, Hyper-V
"
devops,"
Thanks for visiting my profile!
I've been scripting since 2009 Ubuntu 9.10 (Karmic Koala)

Please send me 
1. the project CORE IDEA
2. technologies

Beneficial experiences: 

• Proficiency in Software Development Methodologies
| Agile Methodologies (XP, LSD, FDD, BDD)
| Waterfall Methodology (PMBOK + BABOK)

• UNIX Operating Systems
| MacOS, FreeBSD, RHEL, CentOS, Fedora, ArchLinux, Alpine,
Debian, Ubuntu, NixOS
| Network Services and Protocols (TCP/IP, DNS, HTTP/HTTPS,
FTP, SSH, RDP, VPN)
| Database Servers (MySQL, PostgreSQL, MongoDB, SQLite)

• Mobile Operating Systems
| iOS (Swift, React Native, Flutter)
| Android (Kotlin, React Native, Flutter)

• Development and Operations
| Infrastructure Automation (Ansible, Terraform, OpenStack, Puppet, Chef, SaltStack)
| Orchestration (Rancher, Kubernetes, Docker Swarm, OpenShift,
Helios, ECS)
| Monitoring and logging tools (Grafana, ELK Stack)
| Deployment and Delivery Automation (Jenkins, Gradle, GitLab,
Travis, Spinnaker)
| Code Quality tools (SonarQube, WhiteSource)
| Artifact Repository (JFrog Artifactory, Nexus)
| Web and Proxy servers (Nginx, HAProxy, Traefik, Caddy, Varnish
Cache, Apache)
| Front-end for Web/Mobile/Desktop (React.js, React Native,
Electron)
| REST API/Microservices (Node.js, Express)
| 3D/VR/AR (Three.js, WebGL, A-Frame)
| Machine Learning (Conversational AI, Computer Vision)

Cheers!
Intelligent .env"
devops,"Tuning from scratch CI/CD to gitlab. Everything was build and deployed in kubernetes. Tuning load balancing for HTTP applications using Haproxy. Configuring a fail-safe Master-Slave cluster on PostgreSQL, with a PgBouncer query multiplexer, which reduces the load on the database. Infrastructure management with terraform. Managing Kubernetes Clusters. Using/editing helm charts for projects. Experience with cloud providers.
Administration Linux: CentOS, Ubuntu
Virtualization technologies: VMware, Proxmox VE, VirtualBox
Cloud services:
Amazon EC2, IAM, AMI, VPC
Web servers: Apache/NGINX
Database: PostgreSQL
Container system: Docker
Orchestrator: Kubernetes, Helm
Monitoring: Zabbix
Configuration Management: Ansible
CI\CD: Jenkins, Spinnaker, GitLab
VCS: Git, GitLab
Other: HAProxy, Keepalive, PgBouncer
Project m-t: Atlassian JIRA, Service Desk
I will gladly become a part of the team :)

- Remote work (due to COVID-19)
- Working hours: from 8-12 to 17-21
- Working with clouds"
devops,"Support of entire functionality of the campus network with total amount of about 10000 hosts in 52 locations. Automation of the L2/L3 equipment and servers configuration  and backup processes

Successfully performed migration to Cloud and/or infrastructure improvements/automation for a number of international clients from different areas (Media, Healthcare, Social media, travel and tourism etc.):
 - Developed a the fully automated IaC solution which allows customer to reduce time required to spin up new environments from days to 30-40 minutes; to set up tenant environment in 5-15 minutes;
- Security improvements, image hardening, Integration of the existing infrastructure and k8s microservices with Vault;
- Implementation of the CI/CD pipelines for microservices using Helm charts with Vault secrets injection into Kubernetes Pods;
- Provide technical guidance and leadership for the team;
CCNA
AWS, GCP
Linux (Ubuntu, Debian)
DNS, LDAP, Git, Radius, Exim, Apache/Nginx, php-fpm, iptables, VPN, IPSec, Vault
MySQL/MariaDB, MongoDB, HBASE
VMvare ESXi,  openvz/proxmox
Jenkins, Ansible, Terraform, Docker, Kubernetes (+Helm, kustomize)
Monitoring: nagios, cacti, zabbix, graphite+grafana, prometheus, NewRelic
Scripting: python, bash
Professional growth, Flexible schedule."
devops,"
I worked as a system administrator for 1 year in an Odessa company, I used (Linux, TCP / IP, Microsoft SQL Server, monitoring, msSql, user support), the last job was with network support, I also worked for 1 year (Monitoring, Mikrotik, Linux systems)
I want to recieve experience in DevOps practice"
devops,"
Looking for: modern cloud technologies (AWS/Azure), infrastructure as code approach, possible SRE position.
My duties include:
- configuration Jenkins, gitlab-ci pipelines for CI/CD;
- configuration deploying projects using Docker, Kubernetes, Helm
- development helm-charts for Kubernetes;
- maintenance Kubernetes clusters;
- maintenance AWS, Azure cloud services;
- infrastructure automation with Ansible, Gitlab-ci;
- configuring servers monitoring using  Prometheus;
"
devops,"
MySQL, Linux, PostgreSQL, MongoDB (Replica Set, Atlas), Redis, RabbitMQ, Nginx, HAProxy, AWS (EC2, EC2 Auto Scaling, RDS, S3, ElastiCache, CloudFront, VPC, Route 53, CloudWatch, Systems Manager, IAM, SNS, SQS, Code Deploy ), Ansible, Bash, Git (Bitbucket, Bitbucket Pipelines), Prometheus, Grafana, Zabbix, CloudFlare, TCP/IP, Jenkins, ElasticSearch
professional growth, adequate management, desirable development of skills and experience in the direction of AWS, GCP, Azure"
devops,"
Among my responsibilities is maintaining the functioning of the department`s network. I possess experience in holding competitions with the help of ejudge system as well as its actual configuration. I have good experience with rancher, docker, tfs. I have experience with ESXI installation as well as its data recovery. I have also fairly good familiarity with Proxmox. Regarding network facilities, I have experience with the D-link и Netgear equipment. Besides, I have been working with Postfix, installation and configuration of nginx, apache. What is more, I would like to mention my deep interest in the topic of networks and clusters, and I am willing to acquire skills in the new technologies and continue my self-development in the field.
"
devops,"
I have about a year of experience as a DevOps and about 3 years as a system administrator.

- I have experience setting up docker-compose for dev env - web app on Laravel/Apache/MySql/MariaDB-Galera Cluster/Redis/Nginx/lets-encrypt

- Experience in implementing GitLab-CI / CD, I have about a year of commercial experience using DigitalOcean, and AWS (EC2, VPC, IAM, EKS, SG) for about six months.

- I have experience with sysadmin WIN-Servers/AD/GPO/, virtualization Hyper-V/Proxmox/KVM/HaProxy/RabbitMQ/OpenStack, and configuration of remote servers supermicro in IPMI, Bash/Python/JS-scripts/SQL- basic.

- Electronic document management systems MEDOC (win-serv2016 / base-oracle_11.04).

- Security Deployment and Administration ERA-Server (ESET).

- I have an understanding of testing processes and I have experience setting up env for QA. Deploy dev environment with KinD/Minikube/K3S

- I have experience with management tools Jira(Scrum/Kanban)/
Confluence/Slack/GoogleWorkSpace
I would like to be part of a team that is working on an interesting and valuable project using modern technologies.
Work-life balance.
Flexible working hours."
devops,"
•	Experience managing server infrastructures: Windows Server 2003-2012, Debian, Ububntu, CentOs, etc.
•	Knowledge of cloud computing AWS service, Rackspace, SoftLayer, etc.
•	Knowledge of network security: IPTables, firewall, ssh, ssl, vpn, proxy.
•	Administration web server: nginx, php-fpm, apache, iis, etc.
•	Administration voip server: asterisk, elastix.
•	Scripting/Programming: perl, bash, php, javascript.
•	Database management: MySQL
•	Knowledge of monitoring systems: Nagios, Cacti, NewRelic.
•	Experience with virtualization: VirtualBox, Vagrant, Docker.
•	Knowledge of CI system: Jenkins. 
•	Knowledge of VCS: Git.
•	Small experience with: Puppet, Ansible.
"
devops,"
1 year work experience in system administration - configuring servers, vms, troubleshooting network, bash scripting.
1 year in experience in ISP as support engineer - configuring network equipment, network troubleshooting.
I want to work in a position DevOps or Sysadmin. Do not want work in client support/helpdesk."
devops,"More than 10 years of experience in linux and networks.
Linux servers.
Load balancing, fault tolerant clusters.
Virtualization:  plain LXC,  VmWare, Proxmox.
AWS: EC2, S3, RDS, Route 53
Cisco: distributed multiservice network planning and implemetation.
DevOps or sysadmin, interesting projects, good team."
devops,"Cross cloud migrations, ci migrations, deep integration.
Linux, Windows, PBX/oIP, Networks, Servers, Workstations, VMware, KVM, Xen, Clouds, Services.
Give a value."
devops,"
Fuck this: ""15 years of experience in installing security systems (video surveillance, security, fire alarm, access control and other low-voltage networks), I am also an IT specialist in building and maintaining local & wireless networks and various network services and server solutions (racks, linux/windows servers, vmware, proxmox, veeam, routeros, pfsense, openvpn/wireguard, web/voip/mail servers, etc.). 
My work was structured in such a way that I was a manager and an installer in one person: receive a task from a customer, examine an object, calculate volumes, estimates, make a plan in AutoCAD - after agreement, make a purchase, put into overalls and go to the installation. More than two hundred objects built from scratch. These included shops, offices, recreation centers, cottages, government organizations and several grain terminals. In parallel, I created and maintain a dozen terminal servers (Windows 2012/2016/2019) on a remote hosting (hetzner.de) and various hypervisors, where almost 50 people work every day for five years.
I am an absolutely independent crisis technician, you can send me alone to any object where there is a problem and be sure that I will find it and be able to fix it, be it a software/hardware/network or logical trouble.
As a separate direction, for a number of clients I provided technical counterintelligence at their enterprises - I regularly searched for wiretapping and hidden cameras, developed a device for automatic monitoring of radio broadcasts (VHF,UHF) 24/7 in order to uncover potential covert surveillance of the object, I had special technical means to search for bugs. Customer focus, boundless patience and tact. I feel the technique intuitively, because I had to understand the energy, mechanics and logic (PLC), as well as the logic of my predecessors. I develop, design and implement my own automation and security solutions in hardware (including 3D printing, soldering, programming). Extensive knowledge of the operation of various electronic systems helps to solve any problem. ""

I am a strong networker. But I want to join DevOps teams.
Drop your offer to three or four times, but hire me as an intern at DevOps in addition to that guy on a full salary. Ready for 24\7 office work, or remote, I have a mess of git, docker, aws, kubernetes in my mind I need to see how teamwork happens in reality, in the CI-CD key, and you will get a reliable guy, nurtured by your experience, who boils with his work and radiates gratitude.
"
devops,"• Experience over 5 years in maintain 110+ PC's
• Knowledge of Windows/Ubuntu
• Understanding principle of work for Apache,FTP,DNS/DHCP,mySQL, mail clients
• Maintain and knowledge Cpanel 
• Experience in workstation building
• Knowledge of main concepts of JS, React.js, html5+css3/sass,mySQL
• Basic experience with CMS like WP, Jumla
• Experience with WS2012/2016, WIN7/10, Asterisk SIP
• Maintain MFP (replace and fill toner), replace photodrum
• Experience of building work network and setup it
• Teach and help personal to solve different issues
• Preparing new workstation's for new personal
• Control video records from IPcameras in office, DVR clients
• English - Intermediate level, easy reading tech books
• Always want and ready to get new knowledge
• Not afraid of working difficulties
• Easy understanding and using new information
• Experience over 5 years in maintain 110+ PC's
• Knowledge of Windows/Ubuntu
• Understanding principle of work for Apache,FTP,DNS/DHCP,mySQL, mail clients
• Maintain and knowledge Cpanel 
• Experience in workstation building
• Knowledge of main concepts of JS, React.js, html5+css3/sass,mySQL
• Basic experience with CMS like WP, Jumla
• Experience with WS2012/2016, WIN7/10, Asterisk SIP
• Maintain MFP (replace and fill toner), replace photodrum
• Experience of building work network and setup it
• Teach and help personal to solve different issues
• Preparing new workstation's for new personal
• Control video records from IPcameras in office, DVR clients
• English - Intermediate level, easy reading tech books
• Always want and ready to get new knowledge
• Not afraid of working difficulties
• Easy understanding and using new information
I study rapidly web design/development with html5/css3, also started to learn JS>es6>react, and have knowledge of  SASS, bootstrap, material UI, GIT, npm.

I want to find a company where i can grow my skills, to get knowledge in programming. Big interest and work process included. 

I ready for a lot of information and hard way of getting professional skills in web programming in future."
devops,"Network technologies are the most interesting for me. I have also been familiar with virtualization for a long time most of all esxi vm ware (vcenter, esxi 6.5 - 6.7), Proxmox , Xen. Most of all I would like more work with docker , k8s.
I will describe the last place of work and duties of admin / dev ops:
- Support, installation, configuration of servers Dell, hp ProLiant, supermicro and others, compilation of hard and soft raid arrays.
- Configuring and clustering vm ware esxi 6.5 - 7 servers, installing and configuring vcenter 7.
- setting up network equipment hp, dlink, tplink, fortigate, ruckus, mikrotik.
- Monitor network, ups, servers, raid arrays, ssl certificates and more using zabbix custom bash scripts (user parameters).
- Development of a network temperature meter on arduino for server rooms and connecting it to zabbix.
- Support, configuration of Linux / Unix systems and services.
- Maintenance of development departments of some ci / cd projects - jenkins, gitlab, teamcity.
 - Monitoring of production web projects 24/7 with notifications in telegram.
- Support for office 365 , kerio and symantec mail gateway.
- Maintenance and organization of hosting for wp or other engines.
- Migration of VM from Xen hypervisor to vm ware esxi. Update Esxi hosts to the new version, license organization.
- Automation and organization of backups of windows / linux servers, as well as backup of the vcenter cluster (all virtual machines) using Veeam backup & replication.
- Analysis and prompt solution of network problems using Wireshark, tcpdump, zabbix tools.
- Analysis of the security of networks and systems, setting up iptables, firewalld.
- Drawing up a dashboard in zabbix for traffic analysis or for analyzing the load of servers, databases or others.
- Support for docker projects based on portainer.
- Compilation of network documentation and vm documentation + project work, backup map optimization.
- Maintenance and backup of Fredo servers.
- Maintenance of jenkins, teamcity.
- gitlab administration.
I would like to work in a good team, also work with docker technologies, docker swarm,
kubernetes(K0s, k3s). The ratio of work with windows \ linux servers is 30 \ 70%, and ideally only linux."
devops,"Achieved: Master Diploma in programming in Ukraine, Cyber Security Fundamentals Certificate in the USA, Cyber Security Defence Certificate in the USA, Advanced English (Certificate USA).
Well configured and secure infrastructure on the current job.
I started my career as a network administrator (3 years). Have a lot of experience in different areas of networking: cabling, designing, configuring, switching, routing, troubleshooting, architecture, high availability,  etc.

System administrator (6 years). Worked in different areas: hardware and software. Supporting and configuring Windows and Linux servers. Virtualization, backups, data storage, recovery, troubleshooting,  

Cyber Security (2 years). Designing and implementing security policies, configuring devices, network traffic analysis, IDS & IPS, antivirus systems, firewalls, etc.

Part-time work. Jenkins, Git, Kubernetes, Azure.
I would like to switch to DevOps. I do not want to speak Russian."
devops,"Cisco NetAcad: 
 - LPIC-1-27-1 (101)
 - LPIC-1-17-2 (102)
 - Introduction to Cybersecurity
System Administrator
Good experience in network & systems administration
and engineering.
- Systems administration, unix/linux (Ubuntu, CentOS)
- kvm, docker
- Git/Gitlab
- TCP/IP routing protocols
- Knowledge of LAN/WAN , TCP/IP, SMTP, POP3, IMAP.
- Remote monitoring and performance analysis -
VPN&SSH- Linux / Unix - Perl, Python, Bash, SQL- Troubleshooting network&server issues.
DevOps, SysOps"
devops,"
good  windows administration  and troubleshooting, implementation and administration terminal services and remote desktop planning, AD, GPO
	general network technologies 
	good knowledge linux-based OS ( Centos, Debian, Ubuntu ) 
	gonfigure and maintenance hardware and software RAID
	scripting skills (Bash, Python)
	virtualization: KVM, VZ  (configuring , updates templates, etc)
	basic knowledge Docker
	WEB: Apache, Nginx, HAProxy PHP/PHP-Fpm ( LAMP, LEMP  )
	services: DNS, FTP, POP3,SMTP, SSL
	advanced monitoring utils administration ( Nagios, Icinga ,Cacti, Zabbix, Munin, Prometheus )
	DB: Mysql , Postgress ( basic SQL, dump, restore, replication )
	experience with CI/CD, Jenkins, GitHab, Ansible
	backup and disaster recovery, implementation and troubleshooting
	automation of routine tasks
	cloud platform: Digital Ocean and work with datacenters such as OVH, Hetzner 
	hosting control-panel (Cpanel, ISPmanager, VestaCP)
	advanced knowledge of billing & support solutions for online business such as WHMCS, WHM/cPanel, Billmanager
Профессиональный рост. Сложные задачи. Адекватный менеджмент."
devops,"I have many cloud based and virtualization based global certificates.
I have 12 years of experienced on IT area.
I am certified Microsoft Cloud Expert. I have done  Microsoft Azure, Office 365, Exchange online, Devops (with multiple platforms), Linux based (Ubuntu, CentOS and Alpine), Windows based (AD, Exchange on-prem, RDP, IIS and other), web hosting projects and tasks for governments and other customers.
"
devops,"
50% of work with infrastructure/product environment and 50% of work with supporting developer's CI/CD client app (prepare runners and troubleshooting, consult with shell command for manifests)
Working with on-premises environment(KVM/QEMU).
"
devops,"Communication with developers
Building servers and project architecture
Building CI/CD schemas and pipelines (we use gitlab + hashicorp stack)
Building HA and highload projects
Monitoring and backup
Fault tolerance and security
Centos, Debian, FreeBSD
HA
Hadoop clasters + hive
Tuning for performance
Virtualization (kvm, esx, vmware cluster)
ansible
terraform/packer
DevOPS
Docker
GitLab
CI/CD
apache+mod_php
nginx+php-fpm
mysql/percona (replication, recovery, backup, tunning, optimization)
mail, vpn, routing
Very interested relocation to the Netherlands"
devops,"Work experience of more than 5 years.
Interaction with a group of PHP and .NET developers
Deployment of work environments
Introduced CI/CD pipelines, using GitLab CI and Docker
Solving hot issues
Tuning services, search for bottlenecks
Love: Kubernetes, ArgoCD, FluxCD
Cloud: Amazon Web Services AWS, DigitalOcean  
Operating systems: Deb-based linux 
Automation/Build Tools: Terraform. ansible, Capistrano, Gitlab, Gitlab CI, Jenkins
Issue tracking: Jira
Programming:  bash, python(small)
Version Control Systems: git
Web: apache, nginx, php-fpm, php
Firewalls: iptables
Monitoring: zabbix, nagios, munin, logstash, cacti, grafana, mrtg,prometheus
Databases: MySQL
VPN:OpenVPN, MPD5
Different: supervisor, RabbitMQ, gearman server, samba, squid
Networking: TCP/IP, OSI, dhcp, nat, dns, vlans, mikrotik, dlink (des), ubiquity, tunning network.
"
devops,"Standartization of linux servers in company's server infrastructure.
Creation of repository server and alignment of change management process within ITIL recomendations.
Implementation of Open Monitoring Distribution and realization of automatic adding of new servers to OMD.
System Administration
Linux
CentOS
Bash
Apache
nginx
PHP
MySQL
DNS
Nagios
Windows Server
Networking
Virtualization
Monitoring
Cacti
IBM AIX
Active Directory
PowerShell
SCCM
HP Procurve
Hyper-V
VMware
NfSen
CMD
Open Monitoring Distribution
Docker
Azure
AWS
Interesting and challenging job in DevOps / System administration sphere in Odesa"
